ELECTION_DATE,ELECTION_NAME,COUNTY_ID,COUNTY_NAME,CONTEST_ID,CONTEST_NAME,CANDIDATE_ID,CANDIDATE_NAME,INCUMBENT_FLAG,WRITE_IN_FLAG,PARTY_ID,PARTY_NAME,VOTE_TOTAL
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,25,Hillary Clinton,N,N,1,Democratic,"164,889"
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,30,Bernie Sanders,N,N,1,Democratic,"153,955"
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,53,Kevin M. Moreau,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,55,Roque De La Fuente,N,N,1,Democratic,249
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,56,Henry Hewes,N,N,1,Democratic,322
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,57,Keith Judd,N,N,1,Democratic,211
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,58,Michael Steinberg,N,N,1,Democratic,333
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,60,Willie Wilson,N,N,1,Democratic,462
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,63,Willie Felix Carter,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,72,Andrew D. Basiago,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,73,Ignació León Nuñez,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000000,President Democratic,84,Doug Terry,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,25,Hillary Clinton,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,30,Bernie Sanders,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,55,Roque De La Fuente,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,56,Henry Hewes,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,57,Keith Judd,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,58,Michael Steinberg,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001000001,President Democratic Democratic,60,Willie Wilson,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,25,Hillary Clinton,N,N,1,Democratic,"97,164"
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,30,Bernie Sanders,N,N,1,Democratic,"100,203"
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,55,Roque De La Fuente,N,N,1,Democratic,121
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,56,Henry Hewes,N,N,1,Democratic,145
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,57,Keith Judd,N,N,1,Democratic,65
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,58,Michael Steinberg,N,N,1,Democratic,135
06/07/2016,2016 Presidential Primary,1,Alameda,010001130000,President - Democratic CD-13,60,Willie Wilson,N,N,1,Democratic,217
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,25,Hillary Clinton,N,N,1,Democratic,"54,156"
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,30,Bernie Sanders,N,N,1,Democratic,"43,060"
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,55,Roque De La Fuente,N,N,1,Democratic,110
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,56,Henry Hewes,N,N,1,Democratic,139
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,57,Keith Judd,N,N,1,Democratic,124
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,58,Michael Steinberg,N,N,1,Democratic,160
06/07/2016,2016 Presidential Primary,1,Alameda,010001150000,President - Democratic CD-15,60,Willie Wilson,N,N,1,Democratic,183
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,25,Hillary Clinton,N,N,1,Democratic,"13,569"
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,30,Bernie Sanders,N,N,1,Democratic,"10,692"
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,55,Roque De La Fuente,N,N,1,Democratic,18
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,56,Henry Hewes,N,N,1,Democratic,38
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,57,Keith Judd,N,N,1,Democratic,22
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,58,Michael Steinberg,N,N,1,Democratic,38
06/07/2016,2016 Presidential Primary,1,Alameda,010001170000,President - Democratic CD-17,60,Willie Wilson,N,N,1,Democratic,62
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,4,Ben Carson,N,N,3,Republican,"1,973"
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,9,Ted Cruz,N,N,3,Republican,"4,807"
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,16,John R. Kasich,N,N,3,Republican,"7,614"
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,20,Donald Trump,N,N,3,Republican,"29,097"
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,61,Jim Gilmore,N,N,3,Republican,556
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,62,Joann Breivogel,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,65,Victor Williams,N,Y,3,Republican,1
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,70,Troy Hugh Southern,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,71,John Dowell,N,Y,3,Republican,1
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,75,James Alexander-Pace,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,77,James Orlando Ogle III,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,79,David P. Thomson,N,Y,3,Republican,1
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,85,Donald J. Gonzales,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,86,Frederic Vidal,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000000,President Republican,87,James Germalio,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000001,President Republican Republican,4,Ben Carson,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000001,President Republican Republican,9,Ted Cruz,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000001,President Republican Republican,16,John R. Kasich,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000001,President Republican Republican,20,Donald Trump,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002000001,President Republican Republican,61,Jim Gilmore,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,1,Alameda,010002130000,President - Republican CD-13,4,Ben Carson,N,N,3,Republican,509
06/07/2016,2016 Presidential Primary,1,Alameda,010002130000,President - Republican CD-13,9,Ted Cruz,N,N,3,Republican,"1,230"
06/07/2016,2016 Presidential Primary,1,Alameda,010002130000,President - Republican CD-13,16,John R. Kasich,N,N,3,Republican,"2,580"
06/07/2016,2016 Presidential Primary,1,Alameda,010002130000,President - Republican CD-13,20,Donald Trump,N,N,3,Republican,"6,570"
06/07/2016,2016 Presidential Primary,1,Alameda,010002130000,President - Republican CD-13,61,Jim Gilmore,N,N,3,Republican,148
06/07/2016,2016 Presidential Primary,1,Alameda,010002150000,President - Republican CD-15,4,Ben Carson,N,N,3,Republican,"1,215"
06/07/2016,2016 Presidential Primary,1,Alameda,010002150000,President - Republican CD-15,9,Ted Cruz,N,N,3,Republican,"2,952"
06/07/2016,2016 Presidential Primary,1,Alameda,010002150000,President - Republican CD-15,16,John R. Kasich,N,N,3,Republican,"4,206"
06/07/2016,2016 Presidential Primary,1,Alameda,010002150000,President - Republican CD-15,20,Donald Trump,N,N,3,Republican,"19,035"
06/07/2016,2016 Presidential Primary,1,Alameda,010002150000,President - Republican CD-15,61,Jim Gilmore,N,N,3,Republican,331
06/07/2016,2016 Presidential Primary,1,Alameda,010002170000,President - Republican CD-17,4,Ben Carson,N,N,3,Republican,249
06/07/2016,2016 Presidential Primary,1,Alameda,010002170000,President - Republican CD-17,9,Ted Cruz,N,N,3,Republican,625
06/07/2016,2016 Presidential Primary,1,Alameda,010002170000,President - Republican CD-17,16,John R. Kasich,N,N,3,Republican,828
06/07/2016,2016 Presidential Primary,1,Alameda,010002170000,President - Republican CD-17,20,Donald Trump,N,N,3,Republican,"3,492"
06/07/2016,2016 Presidential Primary,1,Alameda,010002170000,President - Republican CD-17,61,Jim Gilmore,N,N,3,Republican,77
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,8,Alan Spears,N,N,5,American Independent,336
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,12,Arthur Harris,N,N,5,American Independent,275
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,33,J.R. Myers,N,N,5,American Independent,170
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,37,James Hedges,N,N,5,American Independent,176
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,42,Robert Ornelas,N,N,5,American Independent,217
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,45,Thomas Hoefling,N,N,5,American Independent,143
06/07/2016,2016 Presidential Primary,1,Alameda,010003000000,President American Independent,47,Wiley Drake,N,N,5,American Independent,174
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,8,Alan Spears,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,12,Arthur Harris,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,33,J.R. Myers,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,37,James Hedges,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,42,Robert Ornelas,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,45,Thomas Hoefling,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010003000001,President American Independent AI,47,Wiley Drake,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,1,Alameda,010004000000,President Green,48,Darryl Cherney,N,N,6,Green,129
06/07/2016,2016 Presidential Primary,1,Alameda,010004000000,President Green,49,William Kreml,N,N,6,Green,42
06/07/2016,2016 Presidential Primary,1,Alameda,010004000000,President Green,50,Kent Mesplay,N,N,6,Green,38
06/07/2016,2016 Presidential Primary,1,Alameda,010004000000,President Green,51,Jill Stein,N,N,6,Green,"1,186"
06/07/2016,2016 Presidential Primary,1,Alameda,010004000000,President Green,59,Sedinam Moyowasifsa-Curry,N,N,6,Green,92
06/07/2016,2016 Presidential Primary,1,Alameda,010004000001,President Green Green,48,Darryl Cherney,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,1,Alameda,010004000001,President Green Green,49,William Kreml,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,1,Alameda,010004000001,President Green Green,50,Kent Mesplay,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,1,Alameda,010004000001,President Green Green,51,Jill Stein,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,1,Alameda,010004000001,President Green Green,59,Sedinam Moyowasifsa-Curry,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,22,Gary Johnson,N,N,7,Libertarian,758
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,23,John McAfee,N,N,7,Libertarian,129
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,24,Marc Feldman,N,N,7,Libertarian,26
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,27,Cecil Ince,N,N,7,Libertarian,27
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,29,Steve Kerbel,N,N,7,Libertarian,11
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,31,Darryl W. Perry,N,N,7,Libertarian,17
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,32,Austin Petersen,N,N,7,Libertarian,44
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,34,Derrick M. Reid,N,N,7,Libertarian,17
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,35,Rhett White Feather Smith,N,N,7,Libertarian,69
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,36,Joy Waymire,N,N,7,Libertarian,29
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,38,John Hale,N,N,7,Libertarian,41
06/07/2016,2016 Presidential Primary,1,Alameda,010005000000,President Libertarian,39,"Jack Robinson, Jr.",N,N,7,Libertarian,30
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,22,Gary Johnson,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,23,John McAfee,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,24,Marc Feldman,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,27,Cecil Ince,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,29,Steve Kerbel,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,31,Darryl W. Perry,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,32,Austin Petersen,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,34,Derrick M. Reid,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,35,Rhett White Feather Smith,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,36,Joy Waymire,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,38,John Hale,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010005000001,President Libertarian Libertarian,39,"Jack Robinson, Jr.",N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,1,Alameda,010008000000,President P and F,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,135
06/07/2016,2016 Presidential Primary,1,Alameda,010008000000,President P and F,10,Lynn S. Kahn,N,N,9,Peace and Freedom,39
06/07/2016,2016 Presidential Primary,1,Alameda,010008000000,President P and F,14,Monica Moorehead,N,N,9,Peace and Freedom,86
06/07/2016,2016 Presidential Primary,1,Alameda,010008000001,President P and F PF,2,Gloria Estela La Riva,N,N,9,Peace and Freedom,0
06/07/2016,2016 Presidential Primary,1,Alameda,010008000001,President P and F PF,10,Lynn S. Kahn,N,N,9,Peace and Freedom,0
06/07/2016,2016 Presidential Primary,1,Alameda,010008000001,President P and F PF,14,Monica Moorehead,N,N,9,Peace and Freedom,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,25,Hillary Clinton,N,N,1,Democratic,113
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,30,Bernie Sanders,N,N,1,Democratic,137
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,53,Kevin M. Moreau,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,55,Roque De La Fuente,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,56,Henry Hewes,N,N,1,Democratic,1
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,57,Keith Judd,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,58,Michael Steinberg,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,60,Willie Wilson,N,N,1,Democratic,1
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,63,Willie Felix Carter,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,72,Andrew D. Basiago,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,73,Ignació León Nuñez,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000000,President Democratic,84,Doug Terry,N,Y,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,25,Hillary Clinton,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,30,Bernie Sanders,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,55,Roque De La Fuente,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,56,Henry Hewes,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,57,Keith Judd,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,58,Michael Steinberg,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001000001,President Democratic Democratic,60,Willie Wilson,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,25,Hillary Clinton,N,N,1,Democratic,113
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,30,Bernie Sanders,N,N,1,Democratic,137
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,55,Roque De La Fuente,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,56,Henry Hewes,N,N,1,Democratic,1
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,57,Keith Judd,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,58,Michael Steinberg,N,N,1,Democratic,0
06/07/2016,2016 Presidential Primary,2,Alpine,010001040000,President - Democratic CD-04,60,Willie Wilson,N,N,1,Democratic,1
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,4,Ben Carson,N,N,3,Republican,5
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,9,Ted Cruz,N,N,3,Republican,7
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,16,John R. Kasich,N,N,3,Republican,19
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,20,Donald Trump,N,N,3,Republican,123
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,61,Jim Gilmore,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,62,Joann Breivogel,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,65,Victor Williams,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,70,Troy Hugh Southern,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,71,John Dowell,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,75,James Alexander-Pace,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,77,James Orlando Ogle III,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,79,David P. Thomson,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,85,Donald J. Gonzales,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,86,Frederic Vidal,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000000,President Republican,87,James Germalio,N,Y,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000001,President Republican Republican,4,Ben Carson,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000001,President Republican Republican,9,Ted Cruz,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000001,President Republican Republican,16,John R. Kasich,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000001,President Republican Republican,20,Donald Trump,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002000001,President Republican Republican,61,Jim Gilmore,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010002040000,President - Republican CD-04,4,Ben Carson,N,N,3,Republican,5
06/07/2016,2016 Presidential Primary,2,Alpine,010002040000,President - Republican CD-04,9,Ted Cruz,N,N,3,Republican,7
06/07/2016,2016 Presidential Primary,2,Alpine,010002040000,President - Republican CD-04,16,John R. Kasich,N,N,3,Republican,19
06/07/2016,2016 Presidential Primary,2,Alpine,010002040000,President - Republican CD-04,20,Donald Trump,N,N,3,Republican,123
06/07/2016,2016 Presidential Primary,2,Alpine,010002040000,President - Republican CD-04,61,Jim Gilmore,N,N,3,Republican,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,8,Alan Spears,N,N,5,American Independent,1
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,12,Arthur Harris,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,33,J.R. Myers,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,37,James Hedges,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,42,Robert Ornelas,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,45,Thomas Hoefling,N,N,5,American Independent,2
06/07/2016,2016 Presidential Primary,2,Alpine,010003000000,President American Independent,47,Wiley Drake,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,8,Alan Spears,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,12,Arthur Harris,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,33,J.R. Myers,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,37,James Hedges,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,42,Robert Ornelas,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,45,Thomas Hoefling,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010003000001,President American Independent AI,47,Wiley Drake,N,N,5,American Independent,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000000,President Green,48,Darryl Cherney,N,N,6,Green,1
06/07/2016,2016 Presidential Primary,2,Alpine,010004000000,President Green,49,William Kreml,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000000,President Green,50,Kent Mesplay,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000000,President Green,51,Jill Stein,N,N,6,Green,2
06/07/2016,2016 Presidential Primary,2,Alpine,010004000000,President Green,59,Sedinam Moyowasifsa-Curry,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000001,President Green Green,48,Darryl Cherney,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000001,President Green Green,49,William Kreml,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000001,President Green Green,50,Kent Mesplay,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000001,President Green Green,51,Jill Stein,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010004000001,President Green Green,59,Sedinam Moyowasifsa-Curry,N,N,6,Green,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,22,Gary Johnson,N,N,7,Libertarian,1
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,23,John McAfee,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,24,Marc Feldman,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,27,Cecil Ince,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,29,Steve Kerbel,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,31,Darryl W. Perry,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,32,Austin Petersen,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,34,Derrick M. Reid,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,35,Rhett White Feather Smith,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,36,Joy Waymire,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,38,John Hale,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000000,President Libertarian,39,"Jack Robinson, Jr.",N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,22,Gary Johnson,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,23,John McAfee,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,24,Marc Feldman,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,27,Cecil Ince,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,29,Steve Kerbel,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,31,Darryl W. Perry,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,32,Austin Petersen,N,N,7,Libertarian,0
06/07/2016,2016 Presidential Primary,2,Alpine,010005000001,President Libertarian Libertarian,34,Derrick M. Reid,N,N,7,Libertarian,0
